index,id,created_at,text,user,place,user_place,country,coordinates,undefined_col,undefined_col2,undefined_col3
2116076,1347012598135463948,2021-01-07T02:50:04Z,"@SaoPauloFC Sem pânico, só sejam campeões em cima dos mulambos, e de nada por hj, é que ganhar Fla Flu é normal",838124582066323456,NA, Brasil,NA,NA,NA,0,0
"#QuartaLiberdadeNoSDV""",621618430,NA,ATIVEM AS NOTIFICAÇÕES,None,NA,NA,1,0,NA,NA,NA
813817,1295127365174140931,2020-08-16T22:36:40Z,Boa flu 🇮🇹❤️,1293666208944984067,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
1242067,1312016079615655936,2020-10-02T13:06:24Z,@amandw7 tava triste mas depois de ler esse tweet estou rindo pelos cotovelos 😁😁😂😂,3349548429,NA,"Lavras, Brasil",NA,NA,NA,0,0
427483,1281680436104749061,2020-07-10T20:03:23Z,@m_athw gripe ?? foi tenso,1247623200957173764,NA,ela/dela,NA,NA,NA,1,0
1593879,1326842100416196608,2020-11-12T10:59:42Z,"@GordaoZap @carol1ne__ Na verdade o que existe é uma dinastia de homens com grande quantidade de testosterona que são responsáveis pelo equilíbrio aqui na terra, seja fazendo filhos + fod@s /próxima geração ou só p/fzr a alegria das muié",1240736315789979649,NA,NA,NA,NA,NA,0,0
802024,1294492354171240449,2020-08-15T04:33:22Z,"@reumalho @mirimemiri Tive essa febre interna, mas aí percebi q era só pq tava 29 graus depois de uma semana fazendo 37 na sombra, deu até pra desligar ventilador.",66212235,NA,Brazil,NA,NA,NA,0,0
604834,1286349633774661636,2020-07-23T17:17:06Z,quando você tá resfriado e não sabe se é corona ou sua rinite atacando,1212092813136936960,NA,NA,NA,NA,NA,1,0
721522,1290977947436961795,2020-08-05T11:48:22Z,"percebe só a fluência no inglês da analuisa de 2016, shorastes?? https://t.co/xYEHPv9cwI",1254897112531243009,NA,ナルト⋆ˎˊ˗,NA,NA,NA,1,0
455295,1282393760492658688,2020-07-12T19:17:52Z,"Escolheram o Téo José, que é outra porcaria, e deixaram o mais fazedor de média de fora. 
Se fode aí, @joaoguilhermfox HAHAHAHHAAHAHAHAHHAAHAH.",593783317,NA,NA,NA,NA,NA,1,0
945511,1300603248630550535,2020-09-01T01:15:53Z,Flu faz consulta por Jadon Sancho mas valores assustam,1266475123982454786,NA,NA,NA,NA,NA,0,0
335003,1280847404930158592,2020-07-08T12:53:12Z,"Hoje tem Fla flu, Gosto muito??‍♂️❤️?",1154826164285952000,NA,"Anchieta City, 021.",NA,NA,NA,1,0
232914,1278086071293796353,2020-06-30T22:00:39Z,to tossindo é o meu fim,1108936639185747968,NA,NA,NA,NA,NA,1,0
1065269,1304912548635041798,2020-09-12T22:39:30Z,Toda vez que vou fazer número 2 meu nariz escorre horrores! Parece até gripe! Fico chocado! 😱,34359549,NA,Belo Horizonte,NA,NA,NA,0,0
522045,1283574115224506368,2020-07-16T01:28:11Z,Caralho vamo flu,1004192113951723520,NA,onde o Grêmio estiver,NA,NA,NA,1,0
135811,1276979207051128836,2020-06-27T20:42:22Z,Tá vendo @laisfantinne meu medicamento,83747902,NA,"Sorocaba, SP",NA,NA,NA,1,0
899420,1298440374415958016,2020-08-26T02:01:23Z,sabe pq boa parte da torcida nao gosta do Nenê???  O coroa q era pra ser destaque do Flu e ter isso tudo de gols era o cone,1031015258,NA,BXD🇹🇷 | Setor Sul - Maracanã,NA,NA,NA,0,0
373821,1281041296476569601,2020-07-09T01:43:40Z,@womonteiro Nem na tv do flu esta sincronizado kkkkkkk,2227696001,NA,Brasil,NA,NA,NA,1,0
2126823,1347219477247782917,2021-01-07T16:32:08Z,dormi com a vitória do flu e acordei com direct da luana maluf 🥱,971073781182664704,NA,NA,NA,NA,NA,0,0
1181913,1309321827416707074,2020-09-25T02:40:24Z,"@Sd_Wal @fab_oficial @DefesaGovBr @saabdobrasil 🤣🤣🤣🤣🤣 oh seu burro, esse Gripe aí,  ainda é da gestão PT... 🤣🤣🤣🤣 a Suécia entregou o que foi comprado em 2012...🤣🤣🤣🤣",106565731,NA,Rio de Janeiro,NA,NA,NA,0,0
2202805,1349545149249032192,2021-01-14T02:33:31Z,"@YvGtSrB6wX5iCqJ @Math2228 @FluminenseFC Eu sei que grande parte da torcida do Fluminense acha que o time é grande, então vou explicar pra vocês, o Flu e isso aí mesmo, sempre foi uma piada na Libertadores, já foi Vice duas vezes para a Ldu. Ganhou nada internacionalmente e caiu para Série C. Esse time é uma piada.",1250905591779938306,NA,"Ceará, Brasil",NA,NA,NA,0,0
1770981,1334662437023457281,2020-12-04T00:54:56Z,"@romulocarvalho_ Sempre tem área vip jurídica pra vacina da gripe aqui, n duvido de nda.",771027717844262912,NA,"Ji-Paraná, Brasil",NA,NA,NA,0,0
1910837,1339631851288276992,2020-12-17T18:01:37Z,"@alankevin_com @nicepsissico @glautrapp @GovernoDoCeara Se vc tem medo fique em casa. Mas não tente impedir as pessoas viverem suas vidas. 

Existe uma diferença de morrer por causa do vírus chinês e morrer com o vírus chinês.

E 650 mil pessoas morrem em consequência da Influenza A. 
Vc descobriu agora que pessoas morrem?",231884600,NA,NA,NA,NA,NA,0,0
308935,1280315732065226753,2020-07-07T01:40:32Z,"@PREDATORS_OFC @Santos_Samuel15 @Gisaieira Vamos dizer que registram ok? Ainda continua tendo um alto nível de contágio, não é só uma gripe ou refriado, isso tá matando muita gente, não é brincadeira, enquanto as pessoas estão morrendoz ele tava lá, fazendo folia, abraçando os apoiadores, sem máscara e sem distanciamen",1211822883107815424,NA,?️,NA,NA,NA,1,0
2331903,1354100906405597185,2021-01-26T16:16:28Z,"O peso da imbecilidade: O #JairBolsonaro sonhou ser militar, alcançar a mais alta patente e dar ordens. O máximo que conseguiu foi ser paraquedista e ser expulso por insubordinação!
Com um discurso de fodão do Bairro Peixoto aliciou um enorme gado e virou presidente do Brasil.",162556630,NA,"Morumbi, SPFC",NA,NA,NA,0,0
2248459,1351039123222622210,2021-01-18T05:30:02Z,EU TE AMO,1316283632449925122,NA,she/her ,NA,NA,NA,0,0
2488924,1359872435701641217,2021-02-11T14:30:28Z,"@guilh_gomes @albaexpider @MauMeirelles Como seria Rapper? 😂😂😂😂 Ele é só um cara com ego inflamado se achando o fodão, só isso mesmo",1001675000,NA,NA,NA,NA,NA,0,0
268988,1279145107988586500,2020-07-03T20:08:53Z,"@pqp_dann Tô. Foi bem na época que começou a ficar bem frio aqui, então eu acho que pode ter sido gripe mesmo.",827909930766200833,NA,NA,NA,NA,NA,1,0
76568,1274133453420875776,2020-06-20T00:14:22Z,"Contratei uma engenheira recém formada pra uma vaga na empresa, pq apesar da pouca experiência, ela se mostrou muito mais interessada no trabalho e em aprender do que a outra candidata, que já tinha uns 3 anos de formada e trabalhado em obra, mas que claramente n tava mt a fim.",1069550998195224576,NA,NA,NA,NA,NA,1,0
1144689,1308212335316787200,2020-09-22T01:11:40Z,Tive dengue hemorrágica 2 vezes; os humilhados enfim foram exaltados,84654765,NA,Brasil,NA,NA,NA,0,0
1481913,1322335702730919939,2020-10-31T00:32:53Z,aí sim,1103475761154048001,NA,"Marataízes, Brasil",NA,NA,NA,0,0
498581,1283209112306712582,2020-07-15T01:17:47Z,Porra to nervoso pacarai com o fla flu de amanhã.,215275006,NA,"Juiz de Fora, Brasil",NA,NA,NA,1,0
2360187,1355243950110605315,2021-01-29T19:58:31Z,@NoaGresiva @CascadoPablo Tos pa andorra! 😂,330437827,NA,España,NA,NA,NA,0,0
975873,1301900946059014150,2020-09-04T15:12:28Z,"@ProfessorAlopr5 @reportersalles Eu só quero entender o Motivo disso!

A vacina da Gripe suina e H1N1 do Brasil foi feita pela china também, e eu duvido que vc não tenha tomado!

Isso se chama ""Sindrome de patriotismo Falso""!",1250097389278552064,NA,"Cabo frio,Rio de janeiro",NA,NA,NA,0,0
963722,1301334212906299393,2020-09-03T01:40:28Z,japa virou a comida pós decepção com o flu,214200048,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
2310106,1353307776701894657,2021-01-24T11:44:51Z,"@Mc_Mengaoficial @benjaminback @Flamengo Torcida não entra em campo, se fosse por  torcida era pra  ter 10 Brasileiros e umas 5 libertadores. 
Contra Atlético GO 2x, Fortaleza,Ceará e Flu, esse jogos não tinha Covid  é nem desfalque de 15 pontos fez 2.
Já era pra ter acabado, mas agora os jogadores está com vontade.",807638941943767041,NA,Jamaica,NA,NA,NA,0,0
444149,1282104807269052416,2020-07-12T00:09:41Z,"Eu escuto, mesmo estando meio desacordada de sono",883484585308418048,NA,em casa ,NA,NA,NA,1,0
1535326,1324458377297252353,2020-11-05T21:07:39Z,"@paolla Apaga por favor eu tenho depressão, ansiedade, pânico, pressão alta, pressão baixa,hpv, hiv, dengue, Zika,chicungunha,peste negra, poliomielite,paralisia infantil, osteoporose,gripe suína,febre amarela,meningite,gonorreia,herpes,faringite, doença de chagas, bronquite e afins",1259528827379777545,NA,𝚟𝚎𝚗𝚝𝚞𝚛𝚘𝚝𝚝𝚒,NA,NA,NA,0,0
255222,1278760121217224705,2020-07-02T18:39:05Z,"Fui no postinho tomar vacina da gripe, a moça disse que eu era bonita e ia me dar um brinde: ganhei um reforço da vacina de sarampo (que eu já tinha tomado todas as doses fim do ano passado). :(",76557390,NA,"Uberlândia, Brasil",NA,NA,NA,1,0
657852,1288297239157379072,2020-07-29T02:16:11Z,mano não tosse ou espirra perto de mim faz favor,1468219273,NA,"São Paulo, Brasil",NA,NA,NA,1,0
1474279,1322028221198749696,2020-10-30T04:11:04Z,"Eu era medicada mas não adiantava de nada, eu estava agonizando com dor. Sou grata ao clínico geral que fez o diagnóstico correto mas, além disso, nada foi feito por mim num HOSPITAL PRIVADO #DefendamOSUS",26283689,"Jacobina, Brasil","Bahia, Brasil",BR,"[[[-40.935448, -11.389358], [-40.935448, -10.780734], [-40.028662, -10.780734], [-40.028662, -11.389358]]]",NA,0,0
1564614,1325622056776556547,2020-11-09T02:11:41Z,"Só tenho duas coisas a falar sobre o jogo do Flu: jogo horrível de se ver, e essa bosta de arbitra nunca mais pode apitar jogo do Fluminense, NUNCA! ELA É UMA MERDA.",1058401319524937735,NA,Rj,NA,NA,NA,0,0
1601969,1327109768016785413,2020-11-13T04:43:19Z,"lindo gostoso fodão
orgulhoso pra um caralho porém quem sou eu pra julgar né",1134891024390795264,NA,"los angeles, ca",NA,NA,NA,0,0
608771,1286476524909199361,2020-07-24T01:41:19Z,é ele mesmo o FODÃO da coreia do sul https://t.co/ConmC1Odln,888952651991453697,NA,NA,NA,NA,NA,1,0
2014846,1343681677688791041,2020-12-28T22:14:11Z,"@alexsofreumuito @yyeime_ @Stuart_xP Verdade
Homem musculoso em anime: fodão, treinou horrores para compor cenas fodas de luta

Mikasa musculosa: ó meu deus cadê a feminilidade dela 😭👌🏻👌🏻",750148188514942976,NA,"Criciúma, Brasil",NA,NA,NA,0,0
1538158,1324539109319299072,2020-11-06T02:28:27Z,@Anitta fod# com força kkkk,1248012135181017088,NA,Brasil,NA,NA,NA,0,0
2271200,1351771549439811584,2021-01-20T06:00:26Z,"deve ter algo muito estranho nos meus nervos periféricos na moral todo dia sentindo fraqueza, dormência e dor nos pés e nas mãos ao ponto de nao conseguir dormir pq preciso ficar pressionando e dobrando essas partes o tempo todo",2983428851,NA,"São Paulo, Brasil",NA,NA,NA,0,0
601231,1286225305074642944,2020-07-23T09:03:04Z,"AASJSUAAHAHAJ NO ME ACABO DE MORIR, ESTAS HERMOSO YEOSANG ESTAS HERMOSOOOO",1030909086278266881,NA,Argentina,NA,NA,NA,1,0
496265,1283168233466593288,2020-07-14T22:35:21Z,@marcos_veronez É fod@ mô https://t.co/KNVRZsIlGc,199034677,NA,"Paraíba, Brazil",NA,NA,NA,1,0
2417306,1357395834812440576,2021-02-04T18:29:20Z,Hacker incrível ensinando esses idiotas a se protegerem de SQL Injection. Mito,1208535459229523968,NA,Anywhere,NA,NA,NA,0,0
1272821,1313607160371306498,2020-10-06T22:28:47Z,"o corona podia fazer que nem o primo da gripe espanhola e só sumir, né",3218518238,NA,"Porto Alegre, Brasil",NA,NA,NA,0,0
2116748,1347014344945643521,2021-01-07T02:57:00Z,@julinhahatake voce eu nem preciso de shot p beijar,1285426814177947648,NA,NA,NA,NA,NA,0,0
598466,1286118903647817729,2020-07-23T02:00:16Z,"@bittenico404 Amiga, mas sarampo basta 1 vez. Não é que nem gripe, tô confusa pq tomaste 11 vezes oO'",61274437,NA,NA,NA,NA,NA,1,0
610227,1286501204500021250,2020-07-24T03:19:23Z,chorei,1269047939873243137,NA,⠀⠀⠀ ⠀ ⠀? woo . ⸯⸯ ᨒ san .,NA,NA,NA,1,0
934172,1300103502719586306,2020-08-30T16:10:04Z,"jogou feio mas o corinthians conseguiu ser pior. era isso q faltava pro diniz, no flu o time jogava bonito e perdia agora no sp joga feio e ganha.",736251259594940417,NA,"Espírito Santo, Brasil",NA,NA,NA,0,0
2222862,1350180450887757826,2021-01-15T20:37:59Z,Is this dolor de cabeza por coronavirus o dolor de cabeza por falta de mate?,449290756,NA,"221b, Baker Street",NA,NA,NA,0,0
389613,1281062511010340869,2020-07-09T03:07:58Z,"Mano eu não to entendendo nada, primeiro eles postam umas coisas com tema escolar, agora isso aqui não tem nada a ver. Certeza que nesse meio tempo eles mudaram o cabelo dnv pra fazer outro mv @ATEEZofficial",1490538012,NA,??,NA,NA,NA,1,0
1466009,1321851482128437248,2020-10-29T16:28:46Z,"@HerberSander @venecasagrande Kkkkkkkkk amigão esse "" estrelinha"" aí q tu falou,pegou pênalti no jogo contra o Emelec,fez defesas fod*,vem queimar o cara não. Ele saiu por lesão,e não pq tava ruim!! Ele tem q pegar ritmo de jogo! Estamos nas 8 da liberta,quartas na copa do Brasil,esses jogos aí são p ele.",1025753905756549122,NA,Sergipe,NA,NA,NA,0,0
923459,1299675208639545344,2020-08-29T11:48:11Z,"Chadwick Boseman, o Pantera Negra, não venceu a guerra contra o câncer e deixa Wakanda órfã, mas deixa também o legado mais fodástico como um grande super heroi negro que inspira milhões de jovens e crianças negras.
WAKANDA FOREVER! RIP, Chadwick.😔",54916015,NA,NA,NA,NA,NA,0,0
1836033,1337208334701748224,2020-12-11T01:31:25Z,"leva a mal não, n tem espaço pra você no meu fluzão 🎤",2430544958,NA,NA,NA,NA,NA,0,0
1337320,1316547634363015170,2020-10-15T01:13:10Z,"@_cubanfairy @SCCPoTimedoPovo eu acabei de ir na globo e ta passando o do flu, tem algum outro canal?",816682559514050561,NA,NA,NA,NA,NA,0,0
2172332,1348693267475525633,2021-01-11T18:08:27Z,ela eh uma heroína 😄,1261834926451822594,NA,"Chapecó, Brasil",NA,NA,NA,0,0
223603,1277969123805290504,2020-06-30T14:15:57Z,"Tem comentários até de um Holocausto Chinês, gente, que horror...",1087575630865186817,NA,NA,NA,NA,NA,1,0
663209,1288412857093193729,2020-07-29T09:55:37Z,Esse resfriado que não me largaaaaaa,1160698213277536256,NA,Nova Iguaçu ,NA,NA,NA,1,0
1320720,1316009706121461760,2020-10-13T13:35:38Z,"fui gravar um podcast e me deu crise de tosse
será que meu organismo me odeia?",1256145102164103169,NA,"Niterói, RJ ",NA,NA,NA,0,0
185094,1277748175143567365,2020-06-29T23:37:59Z,A NÃO MANO,3413790671,NA,"Jussiape, Bahia",NA,NA,NA,1,0
2180295,1349016597617381385,2021-01-12T15:33:15Z,@biarodrigsz bia passo mal ainda por cima que to com covid ent se boto o ar eu morro de gripe e se desligo fico suando que nem uma porca 😐,916660406369824769,NA,NA,NA,NA,NA,0,0
822464,1295443997939437568,2020-08-17T19:34:51Z,"@jubxzy Se ela paga 60 pra alguém vir tocar em mim eu pago o triplo pra alguém vir tocar em mim de verdade, vamo resolver essa fita aí fodões da internet",1295189289077288962,NA,"Manaus, Brasil",NA,NA,NA,0,0
121284,1276242156550848513,2020-06-25T19:53:36Z,"@JuliaMe75489206 Deixem ela dar mais esse tiro no pé. As torcidas do Fla, Flu, Vasco e Bota estão aí mesmo para ajudarem essa merda afundar.",137865701,NA,Rio de Janeiro,NA,NA,NA,1,0
357952,1280997326656622593,2020-07-08T22:48:57Z,"por isso to junto com o flu e fogao, inicialmente contra o retorno do campeonato em meio ao caos, e em segundo contra toda a política autoritária da diretoria do flamengo",1263544722708213761,NA,NA,NA,NA,NA,1,0
1064229,1304859299097841673,2020-09-12T19:07:54Z,"@LeonardoSY8 @satans2me @nelisiozanc Amigo na verdade ela tem razão, é horrivel passar por esse tipo de coisa sendo mulher, um verdadeiro inferno, homem muitas vezes tem o caso levado no esquecimento ou tachado de fodão. Eu até respondi os tweets dela me desculpando e explicando o pq reagi mal a replie dela https://t.co/A7mslw0O1X",238678092,NA,Off to the races,NA,NA,NA,0,0
877785,1297538054354358272,2020-08-23T14:15:53Z,BEBÊ,1297277541602988032,NA,     ∷     ˒  𝘺𝘦𝘰  ⌗  𝘴𝘢𝘯𝘨  ᨒ,NA,NA,NA,0,0
805956,1294776131225296897,2020-08-15T23:21:00Z,@guizin__05 @gabriellhiro Agr entendi pq a bruna tava tossindo,1132030601924612097,NA,"Minas Gerais, Brasil",NA,NA,NA,0,0
2448874,1358539867039412226,2021-02-07T22:15:19Z,"@medlis12 Menina, você pode pegar um resfriado! 😁",1142902008535535616,NA,"Belo Horizonte, Brasil",NA,NA,NA,0,0
433937,1281789233993330688,2020-07-11T03:15:42Z,vou dar beijinho pra sarar,969619138401497090,NA,park daewon & yook sungjae ,NA,NA,NA,1,0
1227307,1311315236176228354,2020-09-30T14:41:30Z,"@10neto Que tal abrir as escolas antes? Só não pega corona virus na diversão, na hora da obrigação pega? Morreu só 140.000 pessoas no Brasil... Libere o Estádio para morrer mais gente, já que o Fla-Flu esta sendo disputado em quem tem mais atleta com #COVID19",1227925809236709377,NA,NA,NA,NA,NA,0,0
1662316,1329842852495548416,2020-11-20T17:43:37Z,Porra fala não,1203289533384679424,NA,Hogwarts,NA,NA,NA,0,0
1081203,1305630229126316035,2020-09-14T22:11:18Z,eu preferia mil vzs pegar a gripe suina de novo foi mto mais facil ficar 40 dias presa no meu quarto sem tocar na minha mae e no meu padrasto e voltar pra escola enganando as amiguinhas fazendo elas pensarem q eu era radioativa,42120294,NA,poa city,NA,NA,NA,0,0
1249329,1312405175060115456,2020-10-03T14:52:31Z,Esse fio aqui.,51511674,NA,Curitiba,NA,NA,NA,0,0
551866,1284183703434952705,2020-07-17T17:50:28Z,"@F3IJ04D4 acho dificil eles sairem, gerson só vai se for pra time fodão chegando com status de jogador fodão",3325179875,NA,"White River, AC",NA,NA,NA,1,0
1222549,1311081833971568640,2020-09-29T23:14:02Z,@BlueMissy69 então quero 1 bucket do flu e 1 viagem pra maldivas 🥰,1132500598237081600,NA,NA,NA,NA,NA,0,0
1115194,1307069695464542208,2020-09-18T21:31:14Z,eu tava com uma do Flu a um tempo atrás que era brabinha tb mas foi a única de time br que não seja o meu que usei,892444991401979905,NA,Hell de Janeiro,NA,NA,NA,0,0
1370885,1318049707252473857,2020-10-19T04:41:53Z,"depois dessa chuva que eu peguei de moto com a Jaciara, certeza q a gripe vem kkkkkkkkkkkkkk",1218239557222764545,NA,"Brasília, Brasil",NA,NA,NA,0,0
1276021,1313779480012509184,2020-10-07T09:53:31Z,"@Samuel_gcisco Amém amigo, obrigado nego que Deus possa abençoar tos nós sempre Tmj ❤️",1054557142231990274,NA,🌟 Nordeste 🌟,NA,NA,NA,0,0
81388,1274418020572639235,2020-06-20T19:05:08Z,"@joaopachecoo Fiquei com vergonha alheia ao ler isso, mesmo não sabendo quem lançou a frase que ele reclama. O cara é fodão demais. Pra crítica-lo tem que tá no nível que ele acha que tá. Que piada!",187239289,NA,"Viçosa, Brasil",NA,NA,NA,1,0
765167,1292998862735630336,2020-08-11T01:38:46Z,eu quando for velho,1009122153428594694,NA,021⟩⟨034,NA,NA,NA,0,0
2462335,1358984401393229824,2021-02-09T03:41:44Z,"Só não coloco como wallpaper de tela inicial porque falta o Ming. Uma pena, tão linda a foto final",1176617892391112705,NA,𖥻  𝘁𝗵︭𝗮𝗻︥𝘅𝘅  ᵎᵎ,NA,NA,NA,0,0
596772,1286069826801238016,2020-07-22T22:45:15Z,Incrível q eu tô com febre mas ninguém aqui em casa liga se fosse o Matheus tavam morrendo levando ele na UPA,855823769675468800,NA,⌕⋅       ?PR,NA,NA,NA,1,0
2256659,1351310931469492224,2021-01-18T23:30:06Z,"Vamo palmeiras, vinga a tropa do Flu",3363154449,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
1426773,1320451285657800706,2020-10-25T19:44:53Z,"Mas dentro da cabana tá quente, logo não fico doente",1256731898623246336,NA,rpg account,NA,NA,NA,0,0
509600,1283483792238411776,2020-07-15T19:29:16Z,"O caso dela foi quase igual o meu, dps os fodão fica se vitimizando tmnc pra lá kkkkkkk",1218823297686757376,NA,NA,NA,NA,NA,1,0
2130532,1347286388455206915,2021-01-07T20:58:01Z,"@asqueirooz @carlosriconbr @Estadao A maioria das vacinas que existem tem eficácia menor que 70% como é o caso da vacina da gripe. E a coronavac é 100% eficaz nos casos graves, os 78% é para casos leves.",1150936914750595073,NA,NA,NA,NA,NA,0,0
1333082,1316469025271148552,2020-10-14T20:00:49Z,@jufrdr 1x0 flu gol de egidio piscininha😜,1168578562665959424,NA,k,NA,NA,NA,0,0
2302993,1352971341054545921,2021-01-23T13:27:59Z,Eu imploro ALGUEM ESCREVE,1194338497,NA,#1 mahsinha shipper,NA,NA,NA,0,0
1438559,1320826905227124737,2020-10-26T20:37:28Z,"O ""perigo"" da liberdade",2437405214,NA,Estados Unidos,NA,NA,NA,0,0
945661,1300607891443986438,2020-09-01T01:34:20Z,Com destaque pra performance do @theweeknd que foi fodástica,372779238,NA,Belém-Pará,NA,NA,NA,0,0
2486235,1359729939734548480,2021-02-11T05:04:14Z,shot pro carlinhos caralho,4893597358,NA,"São Paulo, Brasil",NA,NA,NA,0,0
400507,1281212860450865158,2020-07-09T13:05:24Z,bom dia?????,1198427420375879680,NA,paloma × laura × júlia  .♡,NA,NA,NA,1,0
2008357,1343415372700143622,2020-12-28T04:35:58Z,"Minha orelha inflamou ontem, mas como eu já estou tomando anti-inflamatório por conta da gripe fodida, problema resolvido",938516659240873985,NA,NA,NA,NA,NA,0,0
1151034,1308425874614743042,2020-09-22T15:20:12Z,QUE AGONIA DESSA FOTO AAAAA,3402363016,NA,"São Paulo, Brasil",NA,NA,NA,0,0
570136,1285164640134148096,2020-07-20T10:48:22Z,"@revistaoeste Relato de uma amiga que trabalha na área de saúde de uma pequena cidade de interior, Concordia do Pará, e me relatou esse problema. Fazem ações pelas comunidades próximas e o que receitam é ivermectina,  azi e  xarope para tosse, dependendo dos sintomas.",345785632,NA,"Ananindeua, Brasil",NA,NA,NA,1,0
1093548,1306093542595612673,2020-09-16T04:52:21Z,"@ungodlyhourr nossa amor eu fiquei bobo pq ele quis sair da bolha como o fodão que não precisa de ngm, e agora faz isso que é a coisa MAIS PAU MOLE que eu vi na minha vida https://t.co/c78xdIRTjo",1084565275062738944,NA,NA,NA,NA,NA,0,0
1928225,1340126188321255432,2020-12-19T02:45:56Z,E essa tosse que não passa 😪,1246508310393769984,NA,Belo Horizonte ,NA,NA,NA,0,0
61371,1273481958794895360,2020-06-18T05:05:33Z,...será q quem tá contraindo coronga agora mas é assintomático tem chance de apresentar quadro grave no futuro?? Ou quando pegar uma gripe aleatória?? Ou ser assintomático é uma característica??,2400677101,NA,NA,NA,NA,NA,1,0
2263085,1351543508449062912,2021-01-19T14:54:17Z,@FluminenseFC @LojaDoFlu ta na hora de lançar uma loja do flu no top shopping,4908964714,NA,김태연 KIM TAEYEON 김태연 KIM TAEYEO,NA,NA,NA,0,0
119518,1276175504803074048,2020-06-25T15:28:45Z,@Saraassantana Nem resfriado tá me querendo ultimamente,810226813247115264,NA,NA,NA,NA,NA,1,0
221784,1277955763390930945,2020-06-30T13:22:51Z,Oi@china acho bom vcs soca essa nova gripe com potencial pandêmico NO CU DE VCS eu já to cansada CANSADA,4333797857,NA,NA,NA,NA,NA,1,0
1256772,1312794744112721920,2020-10-04T16:40:32Z,Eu com a camisa do flu fica a coisa mais linda nmrl,1233551908830355456,NA,NA,NA,NA,NA,0,0
143446,1277343087698882561,2020-06-28T20:48:18Z,"eu não consigo parar de rir disso só do Flamengo eu consigo citar uns 4 gols mais bonitos que essa coisa aí 

biclicleta do arrascaeta
gabigol de cobertura no santos
Everton Ribeiro contra cruzeiro 
Hernane contra o Flu 

KKKKKKKKKKKKKKKK piada purinha isso aí",1163742419160064000,NA,em outro patamar,NA,NA,NA,1,0
1865507,1338277822218051585,2020-12-14T00:21:11Z,"Flu recuou, já não troca mais tanto passe, erra saída de bola, sem velocidade. Se o Vasco não fosse horrível já teríamos tomado o empate.",962770400,NA,"Irajá, Rio de Janeiro",NA,NA,NA,0,0
967842,1301531089350078464,2020-09-03T14:42:47Z,@tos cXSFDS5Fiq,1175452417,NA,NA,NA,NA,NA,0,0
2369292,1355628412384268291,2021-01-30T21:26:14Z,"Bola da champions tá na minha posse, Porto tem corona mas la nng tosse",784142940209811456,NA,Stay Local,NA,NA,NA,0,0
1845353,1337512158465241091,2020-12-11T21:38:43Z,@oivaicaga e a tosse de cachorro on né,4808023583,NA,no bar,NA,NA,NA,0,0
1629564,1328483045977055232,2020-11-16T23:40:14Z,@branco_mayra Caras como ele é fodão,1053136645711630337,NA,NA,NA,NA,NA,0,0
1659068,1329651880151166983,2020-11-20T05:04:46Z,"@spfcnamoral Grande jornalista esse mesmo
https://t.co/dxoB6NYbqL",1301561697551908864,NA,NA,NA,NA,NA,0,0
466397,1282425602369376256,2020-07-12T21:24:24Z,Parabéns ao Flores amassado 2x1 @Flamengo malvado SRN,62529283,NA,"Cariacica-Sede , Brasil",NA,NA,NA,1,0
1917967,1339822194042544128,2020-12-18T06:37:58Z,"Eu não consigo mais falar nada sobre esse bosta, eu só odeio ele. Muito. Kkkkkk",36209165,NA,NA,NA,NA,NA,0,0
1623069,1328152346375942144,2020-11-16T01:46:09Z,"@IBrumDeMoraes @RenanDefinable @L0rd_Bee @Likessauro @madplz @_EwertonAndrade @outcontextgamer @oocbrazil mas isso não anula o fato do launcher ser uma merda e a loja tbm, vc quer uma loja que funciona legal que tem sistema de carrinho ou uma loja cagada e para encobrir isso da uns games super fodões?",865277596879253505,NA,to com sua mãe aqui,NA,NA,NA,0,0
1060709,1304628387240177665,2020-09-12T03:50:20Z,"@mafeel1ings Obrigada pela resposta anjoooo 😍😍😍 o meu tb parece mt resfriado 😭😭 Aí por isso eu fiquei em dúvida tb, pq não sabia que rinite era parecido com resfriado. Mas achei estranho pq não tive febre e nem outros sintomas de corona tipo falta de ar",1286360755814768640,NA,NA,NA,NA,NA,0,0
2224724,1350226266398613504,2021-01-15T23:40:02Z,"@PACabral @HFormiguinhas Eu também. Faz amanhã 1 mês que recebi o diagnóstico, estive 1 dia com tosse e 4 dias com febre e muito cansaço. Tive medo da morte. Passei 20 dias fechado em casa, que incluiram o natal e o ano novo. Para já sem sequelas.",904034839,NA,"Lisboa, Portugal",NA,NA,NA,0,0
2369223,1355625317034057732,2021-01-30T21:13:56Z,o big fone curou minha gripe,1231379892333424640,NA,Whalien 52,NA,NA,NA,0,0
1528173,1324161353024765952,2020-11-05T01:27:22Z,"@minelaIisa apaga por favor eu tenho depressão, ansiedade, pânico, pressão alta, pressão baixa, hpv, hiv, dengue, zika, chicungunha, peste negra, poliomielite, paralisia infantil, osteoporose, gripe suína, febre amarela, meningite, gonorreia, herpes, faringite, doença de chagas, bronquite",1220987809651134464,NA,耡.,NA,NA,NA,0,0
