index,id,created_at,text,user,place,user_place,country,coordinates,undefined_col,undefined_col2,undefined_col3
1755214,1333963443863494662,2020-12-02T02:37:23Z,O flu pode até decepcionar td hora.... mas o Arão só em 2017 mrm,981215554961858561,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
130859,1276701924868456448,2020-06-27T02:20:33Z,@vitouoshd_ Finge tosse e espirro,1229016780506615808,NA,NA,NA,NA,NA,1,0
1164756,1308914420886777866,2020-09-23T23:41:31Z,"Possível novo reforço do Flu🇭🇺

Léo Jabá, quando questionado se sentia a pressão de atuar pelo Corinthians respondeu:

""Pressão é um pai de sair de casa 7h e não saber se vai voltar com alimento pros seus filhos. Jogar com 10 30 mil não é pressão, é o que a gente gosta de fazer!"" https://t.co/O70CH4saum",1300929135993384962,NA,NA,NA,NA,NA,0,0
1895669,1339255833708941313,2020-12-16T17:07:27Z,"@Kaanguru__ Acho engraçado que uma luta que só tem cabeças voando, é bem animada e fluída kkk",799348720735322117,NA,Hope's Peak Academy Rj,NA,NA,NA,0,0
2399879,1356808838838693889,2021-02-03T03:36:50Z,ouvindo “hero” do chad kroeger e plotando uma one-shot de herói inspirada nela 🤔,1210358317505269760,NA,NA,NA,NA,NA,0,0
680226,1288952771304185862,2020-07-30T21:41:02Z,ai q sdds da era fever,1249127969479688192,NA,   ㅤ ߸    우    ???   !   ‹3,NA,NA,NA,1,0
821520,1295415002233540611,2020-08-17T17:39:38Z,"@paulojnrs esse filme é um fever dream do diretor, romantiza o incesto, diálogos péssimos, atuação forçada, rio de janeiro branco e rico que não tem a menor graça",844965912163831808,NA,NA,NA,NA,NA,0,0
2349692,1354847522129326082,2021-01-28T17:43:15Z,"@UOL Isso msm vamo sair todo mundo pra fora de casa no meio de uma pandemia global... O pior q pode acontecer é só vc matar sua família vc e seus amigos cm uma ""gripe"" de nada....",1354184777956528129,NA,NA,NA,NA,NA,0,0
1109668,1306786987714711564,2020-09-18T02:47:51Z,"É fodɑ né pɑrceiro, sonhɑr com ɑlgo que ɑs vezes pɑrece estɑr tɑo distɑnte de nossɑ reɑlidɑde, mɑis ɑí o que prɑ você é impossível prɑ Deus nɑo pɑssɑ de um detɑlhe, redobre suɑ fé, nɑo desistɑ, nɑo deixe ninguém te desɑnimɑr. 🤫🔥",1288316662781968385,NA,NA,NA,NA,NA,0,0
1441701,1320909630772490245,2020-10-27T02:06:11Z,essa é uma das minhas favoritas não sei explicar tamanho sentimento q sinto ao escutar esta obra de arte uma sensação de nostalgia NAO SEI EXPLICAR SO É MT BOA,919026787950133248,NA,🏡: nct; svt; ateez. ,NA,NA,NA,0,0
669572,1288573029279203329,2020-07-29T20:32:05Z,"[?] ATEEZ ZERO : FEVER Part.1 

#ATEEZ #FEVER_Part_1 #에이티즈 #INCEPTION @ATEEZofficial https://t.co/CChS20Iwmf",1247933573346275333,NA,she/her • 20,NA,NA,NA,1,0
272877,1279266997688315905,2020-07-04T04:13:14Z,Afinal onde vai passar o jogo da Semi-final da Taça Rio(Carioca) de domingo Flu X Botafogo?,36109307,NA,"Fortaleza, Ceará, Brasil",NA,NA,NA,1,0
371806,1281037020027027457,2020-07-09T01:26:40Z,@ihalomiller Ta vendo flu tv ?,1133859430922170370,NA,NA,NA,NA,NA,1,0
915034,1299173271691288578,2020-08-28T02:33:40Z,E olha que minha voz tá um cu por causa do resfriado,1092940016748253186,NA,𝑏𝑖 𝑔𝑒𝑛𝑑𝑒𝑟𝑓𝑙𝑢𝑖𝑑🎈,NA,NA,NA,0,0
1055904,1304472649230422016,2020-09-11T17:31:30Z,"vtnc, pqp",846725967485784064,NA,"Porto Velho, Brasil",NA,NA,NA,0,0
395051,1281081310971416576,2020-07-09T04:22:40Z,@joseilan Recebeu a Vitória do Flu de presente em cima do LIXENGO!,1254832740349984769,NA,NA,NA,NA,NA,1,0
183472,1277745970189668362,2020-06-29T23:29:13Z,Vá pá puta que pario,1038520067158360065,NA,"São Bernardo do Campo, Brasil",NA,NA,NA,1,0
698220,1289787569262092288,2020-08-02T04:58:14Z,acho q meu irmão ta fod**** dentro do carro to com medo d ir lá fora olhar d quem eh o carro e atrapalhar foda,1232865620074618880,NA,NA,NA,NA,NA,1,0
2326130,1353853643422887937,2021-01-25T23:53:56Z,"@futnatv Esses dias teve jornalista que corrigiu um pequeno erro da página, elogiando a página, pois sabe como esse tipo de perfil é importante p/ quem gosta de futebol. Hoje vem esse ser humano, querendo ser o fodão! Menos né. Baita trouxa na real...",2361250378,NA,NA,NA,NA,NA,0,0
1641490,1329028391421554691,2020-11-18T11:47:15Z,inferno de gripe corona ou sei la que bosta eu to,2153170599,NA,NA,NA,NA,NA,0,0
680442,1288959526016884736,2020-07-30T22:07:53Z,@Estadao @EstadaoPolitica Mordam os cotovelos e chorem à vontade. Bolsomito é amado até no Nordeste! Kkkkkk,66461936,NA,NA,NA,NA,NA,1,0
1130762,1307852309037285376,2020-09-21T01:21:03Z,dúvida diária,1234496599704907776,NA,"Minas Gerais, Brasil",NA,NA,NA,0,0
521787,1283572913313128448,2020-07-16T01:23:24Z,Pior fla flu da história pqp,414952429,NA,Lá onde os verme não brota,NA,NA,NA,1,0
958658,1301222456703803393,2020-09-02T18:16:23Z,Dia de Flu 🙌🏽,1233904062552330240,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
1333718,1316489225190113283,2020-10-14T21:21:05Z,"@Maria__da__Rosa Em França ng ia pra hospitais por gripe ou similar.
Médico família e siga.
Os hospitais/urgências n são como em PT, que estavam sempre a pinha.
Acredito que n seja fácil levar com um boom de gente.
Mas passados 8 meses n é desculpa.",974547062439084033,NA,NA,NA,NA,NA,0,0
401270,1281222040129806336,2020-07-09T13:41:52Z,Mas alemao vem FLUÊNCIA NAO QU3RO N3M SABER,1045423438842798082,NA,she/her - ??,NA,NA,NA,1,0
996474,1302841893152149504,2020-09-07T05:31:27Z,@soyvasca eh fod@,1262608437453754371,NA,NA,NA,NA,NA,0,0
584529,1285671698788999170,2020-07-21T20:23:14Z,@falabria @RicoEsteves Essa palavra é fodá,1032371331516575749,NA,NA,NA,NA,NA,1,0
570569,1285191401186168834,2020-07-20T12:34:42Z,essa temperatura alta só tá me iludindo ?????,49707426,NA,NA,NA,NA,NA,1,0
1593966,1326847299708997632,2020-11-12T11:20:22Z,Sem desenvolvimento sem opinião,1096617160582094848,NA,NA,NA,NA,NA,0,0
1747935,1333708488216875008,2020-12-01T09:44:17Z,"E eu mais gripado que a gripe, em pleno dezembro, vê se pode 🤷🏽‍♂️",235669519,NA,Brasil,NA,NA,NA,0,0
2464901,1359139829473247238,2021-02-09T13:59:21Z,só sei o zero fever....,1165809467310694400,NA, #   𝗸𝗮𝗵𝗲𝗶  ！ 仙女 ✦ 花 ,NA,NA,NA,0,0
1802639,1336056932235436032,2020-12-07T21:16:10Z,"@feechp @maikindredtv Usando as mãos para jogar, em vez dos cotovelos.",1250305747142901765,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
290028,1279908552707104770,2020-07-05T22:42:33Z,"@vitorsergio O Flu não tem direito de escolher, só poderia passar na Globo.",67046098,NA,NA,NA,NA,NA,1,0
1542352,1324716195216502785,2020-11-06T14:12:07Z,Vacina da gripe. Aumento da procura e número limitado de doses não tem chegado para encomendas https://t.co/JzF6mE9IIz,17163446,NA,"Carnaxide, Portugal",NA,NA,NA,0,0
191253,1277758145067134977,2020-06-30T00:17:36Z,ah vei todo dia isso pqp,1067555056248074242,NA,NA,NA,NA,NA,1,0
1879104,1338691496296534018,2020-12-15T03:44:59Z,T3*Ã0 acumulado é fod*,1192029138988785666,NA,𝗝 ☁︎ ,NA,NA,NA,0,0
175074,1277734854654820352,2020-06-29T22:45:03Z,"⚠️ ATENÇÃO ⚠️ 

galera tricolor, abriu uma vaga para trabalhar de caixa na loja do Flu no park shopping em campo grande. interessados me chamar na DM! 

*lembrando que é só para tricolor*",343777618,NA,NA,NA,NA,NA,1,0
946654,1300643120040861699,2020-09-01T03:54:19Z,"Setores gripe e resfriado, dor e febre, vitaminas, higiene infantil ...",714842228951289857,NA,"São Paulo, Brasil",NA,NA,NA,0,0
1122603,1307484570783232003,2020-09-20T00:59:48Z,Melhor solo do Blaine,954053859793604612,NA,Recife pe,NA,NA,NA,0,0
2405374,1357067994472579075,2021-02-03T20:46:37Z,Alguém já usou lip injection extreme da Sephora?? Da o efeito de preenchimento labial,3328814560,NA,"Criciúma, Brasil",NA,NA,NA,0,0
103585,1275465228558512133,2020-06-23T16:26:22Z,Acho q eu tô com febre a,1149088040809357312,NA,Pérola do Tocantins,NA,NA,NA,1,0
2464300,1359115216638861315,2021-02-09T12:21:33Z,"numa ideia de sonho febril, anotei no celular ""e se no futuro todo mundo tivesse seu podcast pessoal e só se comunicasse assim?""",,NA,NA,NA,NA,NA,NA,NA
989828,1302658681218174977,2020-09-06T17:23:26Z,@pedroalnso @FortalezaEC Nosso time que a fod@ pow! Não temos culpa rs,1199480143888207877,NA,"Caxias, Maranhão ",NA,NA,NA,0,0
2257872,1351332188407660546,2021-01-19T00:54:34Z,"""sinto - me cansado e tenho uma ligeira febre. Testei positivo mas estou assintomatico.""",1000480328769818625,NA,Deep in Uranus ,NA,NA,NA,0,0
1841586,1337411805572894720,2020-12-11T14:59:57Z,Caralho bicho n tenho um segundo de paz tudo começou pq eu bebi meio drink c meu pai e dormi acordei c a garganta queimada de refluxo e fiquei c esse incômodo (tosse nariz escorrendo etc) por conta disso aí qnd a garganta começa a sarar...,172935648,NA,ES- Brasil,NA,NA,NA,0,0
"mas sim concordo""",1262458149149315073,NA,JJBA × CDZ × Haikyuu!! × BNHA,None,NA,NA,0,0,NA,NA,NA
1336288,1316541958513455112,2020-10-15T00:50:37Z,vamo flu,1127708880094547968,NA,NA,NA,NA,NA,0,0
1967426,1341689352687149056,2020-12-23T10:17:23Z,"Me tornei quem
Eu tô remoendo ódio de uma mulher no metrô com a máscara debaixo do nariz , agora detalhe: tossindo tossindo tossindo e puxando a porra de um catarro na garganta que não tem fim.
Sério 
Bom dia",1080213914598682624,"São Paulo, Brasil","São Paulo, Brasil",BR,"[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]",NA,0,0
913748,1299132126089142274,2020-08-27T23:50:10Z,@Lorenxsxss gênero fluído ou mina?? não faço ideia,874779041500409858,NA,Mundinho da lua :p// ENFP-T :),NA,NA,NA,0,0
1999228,1343053754594164736,2020-12-27T04:39:02Z,"@joseilan São Paulo jogou mal hoje. Flu, mais ainda. Não foi um bom dia para elogiar Diniz, de quem eu gosto desde o Flu de 2019, apesar da fragilidade do sistema defensivo que ele nunca corrigiu e me parece que nem tentou.",48597166,NA,Rio,NA,NA,NA,0,0
1233874,1311556416797319169,2020-10-01T06:39:51Z,"Calor não da gripe
Frio da gripe
Gripe é ruim, então sem frio... 
Sem gripe &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",1163313924189630464,NA,Arcos MG,NA,NA,NA,0,0
1090376,1306013688776863744,2020-09-15T23:35:02Z,tô completamente apaixonada nessa camisa nova do flu 😍😍😍😍😍,919042263438774272,NA,"Niterói, Brasil",NA,NA,NA,0,0
2199285,1349533026523471874,2021-01-14T01:45:21Z,Odeio onde shot eu leio depois fico querendo um manga inteiro sobre o casal,1245466515614416897,NA,"Balneário Camboriú, Brasil",NA,NA,NA,0,0
2223157,1350187491106705412,2021-01-15T21:05:57Z,"@Meliante9 @caraco_fabii @jairbolsonaro @alexandregarcia Outra coisa, vc já está gripado! Não tem tratamento precoce para a gripe a não ser a vacina da gripe! Se vc já estiver com@o vírus do Covid o médico vai prescrever medicamentos para aliviar os sintomas para o seu corpo lutar contra o vírus",1306363456224886786,NA,"São Paulo, Brasil",NA,NA,NA,0,0
1736306,1333223808782786561,2020-11-30T01:38:20Z,meu deus,485903487,NA,+55 021,NA,NA,NA,0,0
1173231,1309275010356441089,2020-09-24T23:34:22Z,"@antiviIlain @STpontocom O #foraodair só vai sair quando o flu passar umas 3 rodadas na zona de rebaixamento. Fora isso, segue o jogo.",1081160912034320385,NA,NA,NA,NA,NA,0,0
130771,1276698442706964481,2020-06-27T02:06:43Z,"vou tomar picolé agora, a gripe vem?",2624260461,NA,NA,NA,NA,NA,1,0
153704,1277676562721243138,2020-06-29T18:53:25Z,Tô tossindo p crl,219730207,NA,"Rio de Janeiro, Brasil",NA,NA,NA,1,0
1940220,1340708402994003968,2020-12-20T17:19:27Z,Chakata de 3,4167521175,NA,NA,NA,NA,NA,0,0
575653,1285359087123869696,2020-07-20T23:41:01Z,"Eu tô cm uma poha de tosse alérgica e detesto quando ela ataca em público. Fico tossindo sem parar as pessoas olhando pra mim, eu me sacrificando pra tossir sem fazer muito barulho
É a treva isso",722392211523039232,NA,"Nova Iguaçu, Brasil",NA,NA,NA,1,0
1084021,1305728384010510336,2020-09-15T04:41:20Z,"@FitzwiliamCisco @wangskteph Sim, pode ficar tranquilo
To relaxadão e tranquilão deitado na minha cama com a segunda garrada d'água da noite. O que acontece é que eu devia tar precisando falar pelos cotovelos. Quando a oportunidade surgiu n tardei pra aproveitar",732354384823091200,NA,loin,NA,NA,NA,0,0
2318952,1353542045579829250,2021-01-25T03:15:45Z,A cena perfeita,1270861726653853702,NA,"Fortaleza, Brasil",NA,NA,NA,0,0
1692985,1331228072679497728,2020-11-24T13:28:00Z,"@Vitor1930 Pelo visto, parece ter proposta de clube do exterior.
É o que a nota do Flu diz.
Mas poderia ser uma boa.",455012797,NA,NA,NA,NA,NA,0,0
1896249,1339270369887346692,2020-12-16T18:05:13Z,@taydepoIo Só conseguem com os advogados do time dele (flu).,40472399,NA,"Alagoas, Brasil",NA,NA,NA,0,0
2316616,1353504993760972800,2021-01-25T00:48:32Z,"Oi boiolas, eu fiz uma one shot do cheiroso e injustiçado Supercorp uma vez e decidi editar ela pra fazer um conto, então publiquei na Amazon. Quem quiser dar uma lida tá apenas por 1,99 e pra quem tem kindle Unlimited é full de graça. I'm just saying... https://t.co/FISyboqqVW",805105963,NA,Lugar nenhum ,NA,NA,NA,0,0
1497533,1322988680970207232,2020-11-01T19:47:36Z,"Volta pro flu brenner, nunca critiquei kkkkkkkk",2600205721,NA,"Campo Grande, Rio de Janeiro",NA,NA,NA,0,0
718504,1290805615837818880,2020-08-05T00:23:35Z,"Pai: “ Brenda que tosse é essa”
Eu: “ porra pai, mo tosse de cachorro, não passa nunca”
Mãe: “ isso é tosse de fumante”

Grigrigri",1267701550543261696,NA,no seu pensamento,NA,NA,NA,1,0
1360245,1317587601956786182,2020-10-17T22:05:38Z,Numa gripe danada mas não perco o jogo de volley #VoleiDePraiaNoSporTV,1085162908085043201,NA,NA,NA,NA,NA,0,0
1546376,1324836320309616640,2020-11-06T22:09:27Z,"@FefoNeto89 Já que você é o fodão que com certeza estudou arduamente pra defender o socialismo, diz aí, como se resolve o cálculo econômico sob o socialismo? Como implantar uma economia planificada sem que seja por um método coercitivo?",1281180430906077184,NA,NA,NA,NA,NA,0,0
1709986,1331952933446045697,2020-11-26T13:28:20Z,"Eu acho incrível o fato de que antes de eu tomar a vacina contra a gripe era raro eu ficar gripada, agora que eu tomei já fiquei gripada 2 vezes vsf",1256956634875691008,NA,Krystian's voice 👑,NA,NA,NA,0,0
1772771,1334735877252280320,2020-12-04T05:46:45Z,"tenho q parar de ver os vídeos dos pais da Ruda, to tendo Baby Fever com 16 anos pqp",1014975079208321024,NA,𝚜𝚔𝚣·𝚘𝚗𝚎𝚞𝚜·𝚘𝚗𝚎𝚠𝚎,NA,NA,NA,0,0
"Nao me lembro do flu perder de 5(se lembrar pode falar) se fosse meu time eu ia ficar xingando até ganhar de alguem por 5 a 0""",311115062,NA,"Complexo do Lins, RJ ",None,NA,NA,0,0,NA,NA,NA
2468169,1359266097925656583,2021-02-09T22:21:06Z,"@_gcarvalho @pedrohe473422 @geglobo Aceitaria fácil os três no Flu
Jogando juntos e ainda colocava o Nenê 😎",1291130196578439169,NA,"São Gonçalo, Brasil",NA,NA,NA,0,0
1671445,1330291197273837568,2020-11-21T23:25:11Z,os mlk tão debochado 😝😝😝,1308449280353542144,NA,🏅,NA,NA,NA,0,0
1836206,1337211702815956994,2020-12-11T01:44:48Z,@PautaUniverso fodão demais! 😘🎉🎉🎉,246033826,NA,"Universo Holográfico, Brasil",NA,NA,NA,0,0
405706,1281277559087431680,2020-07-09T17:22:29Z,"tenho 15 anos, daqui 1 ano vou prestar exame de Cambridge de fluência em inglês, tenho certificado de modelo, já fiz balé, jazz, toco violino há 10 anos, aprendi a fazer maquiagem artística sozinha no nono ano fiz 650 pontos no ENEM, toco ukulele +/- e desenho um pouco",836014131933233152,NA,bairro de burguês safado,NA,NA,NA,1,0
747998,1292233201793085441,2020-08-08T22:56:18Z,Como resumir duas horas de coletiva em um tweet.,1188118032515764224,NA,Brasil,NA,NA,NA,0,0
1689099,1331018660094357512,2020-11-23T23:35:52Z,menina,791769605945556993,NA,(๑˙―˙๑) I AM A MAN ，BITCH ,NA,NA,NA,0,0
2137075,1347389149851037701,2021-01-08T03:46:21Z,nunca peguei tanto resfriado como tô pegando nessa época de covid,58603028,NA,"Boston, MA",NA,NA,NA,0,0
2163841,1348390262553407494,2021-01-10T22:04:25Z,@Ncriinge Joeputas tos,853125522,NA,"torrent, Valencia",NA,NA,NA,0,0
2137789,1347413586868654080,2021-01-08T05:23:27Z,@brunoo26 @Rodolfo_Schutte @DaniloGentili mas a da Influenza é obrigatória?,953723652570341377,NA,NA,NA,NA,NA,0,0
1557799,1325455249570754561,2020-11-08T15:08:51Z,"@Ninttacon E FOI APRESENTADO COMO UM COMPLETO FODÃO

não sei se sou fã dele, mas amo o fato disso ter acontecido???",1077982657785544705,NA,@uchunoultra,NA,NA,NA,0,0
1308059,1315351070403682311,2020-10-11T17:58:27Z,@karoline_moura_ gripe aq tá braba,1221475494618705922,NA,casa do caralho ,NA,NA,NA,0,0
699502,1289933807533977600,2020-08-02T14:39:20Z,Vamos lá twitter-Fogo. Aprendam com o professor.,341194473,NA,NA,NA,NA,NA,1,0
499631,1283229840670437376,2020-07-15T02:40:09Z,"Cara os clientes do Carrefour deveria ficar um dia no nosso lugar pra ver o que é bom pra tosse e pode apostar que não iam aguentar um dia, que ódio ??",2349257658,NA,Belford Roxo,NA,NA,NA,1,0
2205164,1349595745477943296,2021-01-14T05:54:34Z,nome longo do caralho panic bota nome de album menor na proxima,1072293566792302592,NA,☆𝗟𝟬𝗔𝗗𝗜𝗡𝗚 𝟵𝟵%. . . 📁 ,NA,NA,NA,0,0
906281,1298747123492626433,2020-08-26T22:20:18Z,Agora estou estou na dúvida se estou com gripe sinusite rinite ou Deus o livre Corona,746878413374382081,NA,NA,NA,NA,NA,0,0
2317990,1353520714398248960,2021-01-25T01:51:00Z,EssA tosse de cachorro tá acabando comigo 😷🤧,979064541471485953,NA,"Senador Camará, Rio de Janeiro",NA,NA,NA,0,0
1080670,1305611897081925638,2020-09-14T20:58:28Z,É foda...,1298689993129578496,NA,NA,NA,NA,NA,0,0
54085,1273345573555507206,2020-06-17T20:03:37Z,"Amigos? Colegas de clube? Essas são as únicas possibilidades que consigo enxergar, Grayson. 

/encara.

Não gosto do rumo que isto está tomando.",2256960542,NA,ᴅᴄʀᴘɢ | ɪɴᴛᴇʀᴘʀᴇᴛᴀᴛɪᴠᴇ | ᴛᴡ!,NA,NA,NA,1,0
294507,1280031219405783040,2020-07-06T06:49:59Z,@bfr_min T4opa do flu ?✌?,1156188102127489025,NA,"São Gonçalo, Brasil",NA,NA,NA,1,0
955042,1301026359402065920,2020-09-02T05:17:10Z,@tos WXfZ9PFyKS,1297775442645016576,NA,NA,NA,NA,NA,0,0
1777653,1334991711873998849,2020-12-04T22:43:21Z,Vou me dar de presente uma camisa do Flu,735267155197988867,NA,Pet / R.O,NA,NA,NA,0,0
408242,1281301643007574018,2020-07-09T18:58:11Z,amo as dicas da tia pra melhorar da gripe ✊ https://t.co/uLER3Qtxj1,1246131210893570049,NA,NA,NA,NA,NA,1,0
2052408,1345240349955018752,2021-01-02T05:27:47Z,@geonarua @menezeskiq Vim aqui pedir isso. Mapa fodão,1018866980,NA,NA,NA,NA,NA,0,0
1332787,1316460089448988673,2020-10-14T19:25:18Z,"level 425 no TOS, falta mais 25 pra fechar com 450 e terminar o game",1293761082599911424,NA,Além dos Satélites  ,NA,NA,NA,0,0
2042547,1344786845838811141,2020-12-31T23:25:43Z,dps pega resfriado fica 3 dia c nariz entupido n sabe pq,1328372932402352130,NA,NA,NA,NA,NA,0,0
2157146,1348081001667424257,2021-01-10T01:35:31Z,e ela ainda tá tossindo essa vacona por isso que eu não saio do meu quarto,1036224851768483842,NA,{ptg/skz/ateez/a.c.e/tbz},NA,NA,NA,0,0
2240908,1350865657819254784,2021-01-17T18:00:45Z,@jairbolsonaro Presidente fala pelos cotovelos! Falta palavra! @jdoriajr venceu e o povo é quem ganha! #ImpeachmentBolsonaroUrgente https://t.co/XbVrLvVUkQ,1170526050520117248,NA,NA,NA,NA,NA,0,0
2403308,1357012639503810565,2021-02-03T17:06:39Z,"@clarapralon sim ? aquilo sai ones shot msm, tá errado n",3342140014,NA,"sport club corinthians paulista, esporte clube bahia, sky blue football club, tennessee titans, américa rn futebol clube",NA,NA,NA,0,0
202067,1277784352051658752,2020-06-30T02:01:44Z,começa não...,930043034338775069,NA,"Goiânia, Brasil",NA,NA,NA,1,0
1121626,1307439478966026241,2020-09-19T22:00:37Z,só que começou a pandemia rolou tudo oq rolou a gente n estuda na mesma turma então a gente n tinha mais o contato “escolar” no começo eu vivia chamado e tentando fazer conversa e etc mas percebi q n fluía ai eu desisti de forçar algo q ela n queria certo,799366574364823553,NA,NA,NA,NA,NA,0,0
2222404,1350172920023310337,2021-01-15T20:08:03Z,7 dias com o método da fluência pra você falar inglês desde o 1º dia. https://t.co/4wr7iJPQcN via @gemeasdoingles,1273275609133854722,NA,NA,NA,NA,NA,0,0
1882046,1338843881098637313,2020-12-15T13:50:30Z,Que anhelo,1138379742,"Bogotá, D.C., Colombia","Bogotá, Colombia",CO,"[[[-74.483289, 3.717432], [-74.483289, 4.807135], [-74.004053, 4.807135], [-74.004053, 3.717432]]]",NA,0,0
612350,1286624330009411584,2020-07-24T11:28:39Z,minha vidinha,878974280062644224,NA,jjk+pjm.°⑅,NA,NA,NA,1,0
2127417,1347229369073356807,2021-01-07T17:11:26Z,se a vacina for segura mesmo isso é mt bom. Quero logo voltar a vida normal e a economia precisa voltar também,2332443032,NA,NA,NA,NA,NA,0,0
1397446,1319141255356493824,2020-10-22T04:59:18Z,"Que fase eu cheguei nem resfriado eu tô pegando,ta foda",1288302977137213441,NA,"Nova Iguaçu, Brasil",NA,NA,NA,0,0
372335,1281037819373289474,2020-07-09T01:29:51Z,boa Flu ??,3381207567,NA,"Cascavel, Brasil",NA,NA,NA,1,0
814035,1295129606962511872,2020-08-16T22:45:35Z,Era pedir mt um 3° golzin do flu nos acressimos?,2459851674,NA,"Campos dos Goytacazes, Brasil",NA,NA,NA,0,0
910449,1298991426638721029,2020-08-27T14:31:04Z,"@LucasMoraes_10 o top é q fica mandando indiretaa, fala na cara uai, não é o(a) fodão/fodona?",1237311843967930368,NA,"Jataí, Brasil",NA,NA,NA,0,0
526422,1283581934308917248,2020-07-16T01:59:15Z,"@hidanzete KKKKKKKKKKKKK amgggg

https://t.co/oasICqTpz5",893669758649892864,NA,konoha,NA,NA,NA,1,0
723339,1291029371801796608,2020-08-05T15:12:43Z,"@my_avilez Já estava ficando enjoado a treta da camisa, acho que a do Gilberto pode render até a estreia do Flu pelo brasileiro, que daí surge uma nova?",2920751998,NA,NA,NA,NA,NA,1,0
570563,1285191112185896963,2020-07-20T12:33:33Z,Vacinação contra a gripe entra na última semana. É só até dia 24. Imunize-se https://t.co/l87oNVP7Cd https://t.co/msUpEywJAG,495403408,NA,Mogi Mirim,NA,NA,NA,1,0
1157597,1308597331042996224,2020-09-23T02:41:30Z,Deus que me perdoe mas dou risada quando a tosse e o espirro é engraçado.,948616859850506240,NA,"São Paulo, Brasil",NA,NA,NA,0,0
562513,1284682800520667136,2020-07-19T02:53:42Z,eu to chorando que não tem mais alho kkkkkkkkkkkkkkkkkkkkkkkkk https://t.co/FaNIYfH4qr,845446821975609344,NA,NA,NA,NA,NA,1,0
2178173,1348877190839066627,2021-01-12T06:19:17Z,COMO QUE FICA RESFRIADO NO VERÃO???? https://t.co/keDfqd2A3q,842911086101827584,NA,ǝʌɐ uooɯʎǝuoɥ,NA,NA,NA,0,0
1274065,1313648154437451776,2020-10-07T01:11:41Z,LAL que se fod...,1132556367259230208,NA,NA,NA,NA,NA,0,0
1306097,1315222762101764096,2020-10-11T09:28:36Z,Eu odeio q eu sempre pego a gripe do meu irmão pq ele é uma mula q n se toca,2836171253,NA,seu porão,NA,NA,NA,0,0
1251262,1312503414325014528,2020-10-03T21:22:53Z,"Ministro, com todo o respeito, vc e sua equipe SÃO FODÕES!!!! O Governo Bolsonaro é PHODA!!!",146194591,NA,"Brasília, Brasil",NA,NA,NA,0,0
52553,1273287165984878596,2020-06-17T16:11:31Z,"só vejo flamenguista merda sangrando nos comentários, difícil compreender q o flu e o botafogo salvaram vidas SIM, pq diferente da diretoria medíocre de vcs, a nossa se preocupou em priorizar as vidas e n olhar só p dinheiro, gian oddi vc é incrível",1074396847643525120,NA,NA,NA,NA,NA,1,0
538876,1283760588640980997,2020-07-16T13:49:10Z,"@AndreHenning PARABÉNS FLU, CONTINUA ASSIM, O FREGUÊS SEMPRE É BEM VINDO KKKKKKKKKKKKKKKK",4559734779,NA,"Paraíba, Brasil",NA,NA,NA,1,0
2046364,1345017307555389440,2021-01-01T14:41:29Z,E que ese duque jesu! No le dio nunca gripe,750417361,NA,Batcave - Gotham,NA,NA,NA,0,0
607274,1286430996271947776,2020-07-23T22:40:24Z,To fazendo umas estampas fod* para os meninos...a lojinha vai ficar como ????,1022246558404947968,NA,NA,NA,NA,NA,1,0
"e foi assim que o arnaldo batista previu o covid""",897652641030950913,NA,"São Paulo, Brasil",None,NA,NA,0,0,NA,NA,NA
1236225,1311711935583444993,2020-10-01T16:57:50Z,"@carolinxxxx123 Hey quer aprender outro idioma? Aprenda o método para chegar mais rápido a fluência com a Fluency Week é GRATUITO só apertar no link e se inscreva gratuitamente ⬇️
https://t.co/M3KeserSWN",1118821983955881984,NA,NA,NA,NA,NA,0,0
939695,1300420162315857922,2020-08-31T13:08:21Z,Odeio essas tosse q do nada To falando e começo a tossir,526573922,NA,"Gravataí, Brasil",NA,NA,NA,0,0
1786984,1335422604522434562,2020-12-06T03:15:34Z,Sdds de assistir esse cara jogar 🇭🇺👏,753648615571292164,NA,NA,NA,NA,NA,0,0
1135259,1308061171774357509,2020-09-21T15:11:00Z,@BrenoMath_ffc @SrnValter @jefimzao @OGlobo_Esportes e mesmo assim o flu n relacionou ele pro jogo por precaução,1076291746408132609,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
1147973,1308329779167453184,2020-09-22T08:58:21Z,"Minha gripe veio daquele jeito de novo, ou é só eu chorando pra crl? Não sei",278242649,NA,"Santos, Brasil",NA,NA,NA,0,0
1912686,1339681451743322115,2020-12-17T21:18:42Z,"Graças aos remédios pra gripe eu dormi o dia inteirinho, só acordei pra ir na farmácia, apresentar trabalho e consolar a Agna, depois disso hibernei o dia todo",1323282263480651781,"Criciúma, Brasil","Criciúma, Brasil",BR,"[[[-49.477465, -28.843485], [-49.477465, -28.634609], [-49.243491, -28.634609], [-49.243491, -28.843485]]]",NA,0,0
